Date,Hour,Pris,Område
2025-02-22,18,62.855,NO1
2025-02-22,19,62.436,NO1
2025-02-22,20,61.17999999999999,NO1
2025-02-22,21,59.82000000000001,NO1
2025-02-22,22,59.924,NO1
2025-02-22,23,59.203,NO1
2025-02-22,24,58.436,NO1
2025-02-23,1,56.15599999999999,NO1
2025-02-23,2,56.622,NO1
2025-02-23,3,56.447,NO1
2025-02-23,4,56.65599999999999,NO1
2025-02-23,5,56.761,NO1
2025-02-23,6,56.99400000000001,NO1
2025-02-23,7,57.878,NO1
2025-02-23,8,58.447,NO1
2025-02-23,9,58.11,NO1
2025-02-23,10,58.971,NO1
2025-02-23,11,58.401,NO1
2025-02-23,12,57.657,NO1
2025-02-23,13,56.587,NO1
2025-02-23,14,55.412,NO1
2025-02-23,15,55.435,NO1
2025-02-23,16,55.866,NO1
2025-02-23,17,58.145,NO1
2025-02-23,18,62.529,NO1
2025-02-23,19,62.343,NO1
2025-02-23,20,60.762,NO1
2025-02-23,21,58.145,NO1
2025-02-23,22,58.447,NO1
2025-02-23,23,57.819,NO1
2025-02-23,24,56.470000000000006,NO1
2025-02-24,1,47.182,NO1
2025-02-24,2,42.4,NO1
2025-02-24,3,35.197,NO1
2025-02-24,4,30.532,NO1
2025-02-24,5,32.649,NO1
2025-02-24,6,41.05,NO1
2025-02-24,7,43.598,NO1
2025-02-24,8,55.478,NO1
2025-02-24,9,58.41,NO1
2025-02-24,10,58.178,NO1
2025-02-24,11,57.81699999999999,NO1
2025-02-24,12,55.978,NO1
2025-02-24,13,56.677,NO1
2025-02-24,14,56.909000000000006,NO1
2025-02-24,15,57.072,NO1
2025-02-24,16,56.339,NO1
2025-02-24,17,58.189,NO1
2025-02-24,18,58.084,NO1
2025-02-24,19,58.271,NO1
2025-02-24,20,58.189,NO1
2025-02-24,21,55.327,NO1
2025-02-24,22,55.746,NO1
2025-02-24,23,55.397000000000006,NO1
2025-02-24,24,55.187,NO1
2025-02-25,1,45.291,NO1
2025-02-25,2,50.143,NO1
2025-02-25,3,45.909,NO1
2025-02-25,4,43.086,NO1
2025-02-25,5,41.010000000000005,NO1
2025-02-25,6,54.54,NO1
2025-02-25,7,57.491,NO1
2025-02-25,8,60.010000000000005,NO1
2025-02-25,9,61.44500000000001,NO1
2025-02-25,10,62.658,NO1
2025-02-25,11,62.203,NO1
2025-02-25,12,61.083000000000006,NO1
2025-02-25,13,60.36,NO1
2025-02-25,14,60.08,NO1
2025-02-25,15,60.220000000000006,NO1
2025-02-25,16,61.06,NO1
2025-02-25,17,65.096,NO1
2025-02-25,18,64.967,NO1
2025-02-25,19,64.816,NO1
2025-02-25,20,61.970000000000006,NO1
2025-02-25,21,62.635000000000005,NO1
2025-02-25,22,60.29,NO1
2025-02-25,23,58.459,NO1
2025-02-25,24,58.202,NO1
2025-02-26,1,50.125,NO1
2025-02-26,2,48.266000000000005,NO1
2025-02-26,3,47.331,NO1
2025-02-26,4,47.53,NO1
2025-02-26,5,48.278,NO1
2025-02-26,6,53.947,NO1
2025-02-26,7,60.4,NO1
2025-02-26,8,68.97999999999999,NO1
2025-02-26,9,84.971,NO1
2025-02-26,10,79.652,NO1
2025-02-26,11,65.74199999999999,NO1
2025-02-26,12,67.413,NO1
2025-02-26,13,63.334,NO1
2025-02-26,14,61.732000000000006,NO1
2025-02-26,15,61.089,NO1
2025-02-26,16,64.07000000000001,NO1
2025-02-26,17,67.565,NO1
2025-02-26,18,86.22200000000001,NO1
2025-02-26,19,93.995,NO1
2025-02-26,20,70.71000000000001,NO1
2025-02-26,21,62.738,NO1
2025-02-26,22,61.382000000000005,NO1
2025-02-26,23,60.154,NO1
2025-02-26,24,59.254,NO1
2025-02-27,1,54.786,NO1
2025-02-27,2,53.19500000000001,NO1
2025-02-27,3,53.663,NO1
2025-02-27,4,53.534000000000006,NO1
2025-02-27,5,54.272000000000006,NO1
2025-02-27,6,55.395,NO1
2025-02-27,7,59.057,NO1
2025-02-27,8,114.136,NO1
2025-02-27,9,122.842,NO1
2025-02-27,10,111.773,NO1
2025-02-27,11,102.926,NO1
2025-02-27,12,91.681,NO1
2025-02-27,13,86.474,NO1
2025-02-27,14,68.04400000000001,NO1
2025-02-27,15,67.834,NO1
2025-02-27,16,63.27,NO1
2025-02-27,17,66.25399999999999,NO1
2025-02-27,18,115.225,NO1
2025-02-27,19,130.565,NO1
2025-02-27,20,88.651,NO1
2025-02-27,21,63.036,NO1
2025-02-27,22,59.104,NO1
2025-02-27,23,57.443,NO1
2025-02-27,24,56.565,NO1
2025-02-28,1,53.675,NO1
2025-02-28,2,52.584,NO1
2025-02-28,3,52.385000000000005,NO1
2025-02-28,4,52.326,NO1
2025-02-28,5,52.479,NO1
2025-02-28,6,53.792,NO1
2025-02-28,7,55.093,NO1
2025-02-28,8,113.833,NO1
2025-02-28,9,152.26600000000002,NO1
2025-02-28,10,132.182,NO1
2025-02-28,11,116.037,NO1
2025-02-28,12,70.019,NO1
2025-02-28,13,57.38,NO1
2025-02-28,14,54.929,NO1
2025-02-28,15,54.495000000000005,NO1
2025-02-28,16,54.30800000000001,NO1
2025-02-28,17,55.07000000000001,NO1
2025-02-28,18,90.419,NO1
2025-02-28,19,122.615,NO1
2025-02-28,20,61.601,NO1
2025-02-28,21,54.578,NO1
2025-02-28,22,53.71,NO1
2025-02-28,23,53.346,NO1
2025-02-28,24,52.573,NO1
2025-03-01,1,50.744,NO1
2025-03-01,2,50.521,NO1
2025-03-01,3,50.65,NO1
2025-03-01,4,50.392,NO1
2025-03-01,5,50.415,NO1
2025-03-01,6,50.697,NO1
2025-03-01,7,51.424,NO1
2025-03-01,8,51.435,NO1
2025-03-01,9,51.998000000000005,NO1
2025-03-01,10,52.479,NO1
2025-03-01,11,53.464,NO1
2025-03-01,12,51.998000000000005,NO1
2025-03-01,13,51.916,NO1
2025-03-01,14,51.88099999999999,NO1
2025-03-01,15,55.527,NO1
2025-03-01,16,49.184,NO1
2025-03-01,17,49.243,NO1
2025-03-01,18,51.166,NO1
2025-03-01,19,51.142,NO1
2025-03-01,20,47.238,NO1
2025-03-01,21,46.007,NO1
2025-03-01,22,43.275,NO1
2025-03-01,23,40.743,NO1
2025-03-01,24,35.232,NO1
2025-03-02,1,37.507,NO1
2025-03-02,2,34.599000000000004,NO1
2025-03-02,3,34.646,NO1
2025-03-02,4,35.021,NO1
2025-03-02,5,34.833,NO1
2025-03-02,6,37.448,NO1
2025-03-02,7,39.898,NO1
2025-03-02,8,40.883,NO1
2025-03-02,9,42.056,NO1
2025-03-02,10,42.161,NO1
2025-03-02,11,43.861,NO1
2025-03-02,12,44.037,NO1
2025-03-02,13,38.632,NO1
2025-03-02,14,33.11,NO1
2025-03-02,15,36.674,NO1
2025-03-02,16,42.9,NO1
2025-03-02,17,42.466,NO1
2025-03-02,18,41.036,NO1
2025-03-02,19,40.297,NO1
2025-03-02,20,41.95,NO1
2025-03-02,21,41.516000000000005,NO1
2025-03-02,22,45.139,NO1
2025-03-02,23,40.59,NO1
2025-03-02,24,46.37,NO1
2025-03-03,1,41.716,NO1
2025-03-03,2,41.272000000000006,NO1
2025-03-03,3,40.886,NO1
2025-03-03,4,42.09,NO1
2025-03-03,5,42.605,NO1
2025-03-03,6,43.295,NO1
2025-03-03,7,46.008,NO1
2025-03-03,8,48.371,NO1
2025-03-03,9,49.271,NO1
2025-03-03,10,47.599,NO1
2025-03-03,11,44.827,NO1
2025-03-03,12,41.213,NO1
2025-03-03,13,34.874,NO1
2025-03-03,14,40.172,NO1
2025-03-03,15,44.336,NO1
2025-03-03,16,45.225,NO1
2025-03-03,17,46.78,NO1
2025-03-03,18,46.932,NO1
2025-03-03,19,48.055,NO1
2025-03-03,20,46.967,NO1
2025-03-03,21,46.733,NO1
2025-03-03,22,46.02,NO1
2025-03-03,23,43.435,NO1
2025-03-03,24,42.886,NO1
2025-03-04,1,43.383,NO1
2025-03-04,2,40.088,NO1
2025-03-04,3,37.738,NO1
2025-03-04,4,34.373000000000005,NO1
2025-03-04,5,32.72,NO1
2025-03-04,6,37.679,NO1
2025-03-04,7,42.403,NO1
2025-03-04,8,48.566,NO1
2025-03-04,9,47.858,NO1
2025-03-04,10,45.154,NO1
2025-03-04,11,43.418,NO1
2025-03-04,12,41.552,NO1
2025-03-04,13,36.097,NO1
2025-03-04,14,30.465,NO1
2025-03-04,15,39.852,NO1
2025-03-04,16,42.757,NO1
2025-03-04,17,43.855,NO1
2025-03-04,18,45.118,NO1
2025-03-04,19,45.496,NO1
2025-03-04,20,44.54,NO1
2025-03-04,21,43.253,NO1
2025-03-04,22,41.859,NO1
2025-03-04,23,37.172,NO1
2025-03-04,24,34.267,NO1
2025-03-05,1,25.909,NO1
2025-03-05,2,25.519,NO1
2025-03-05,3,23.77,NO1
2025-03-05,4,21.938,NO1
2025-03-05,5,23.096,NO1
2025-03-05,6,23.593,NO1
2025-03-05,7,29.857,NO1
2025-03-05,8,43.675,NO1
2025-03-05,9,43.722,NO1
2025-03-05,10,30.897,NO1
2025-03-05,11,11.915,NO1
2025-03-05,12,6.678,NO1
2025-03-05,13,4.669,NO1
2025-03-05,14,7.351999999999999,NO1
2025-03-05,15,17.021,NO1
2025-03-05,16,29.042,NO1
2025-03-05,17,35.578,NO1
2025-03-05,18,40.318,NO1
2025-03-05,19,40.637,NO1
2025-03-05,20,39.692,NO1
2025-03-05,21,39.325,NO1
2025-03-05,22,37.647000000000006,NO1
2025-03-05,23,35.105000000000004,NO1
2025-03-05,24,34.904,NO1
2025-03-06,1,33.684,NO1
2025-03-06,2,32.805,NO1
2025-03-06,3,27.099,NO1
2025-03-06,4,25.295,NO1
2025-03-06,5,20.046,NO1
2025-03-06,6,17.574,NO1
2025-03-06,7,40.842,NO1
2025-03-06,8,46.688,NO1
2025-03-06,9,46.618,NO1
2025-03-06,10,43.794,NO1
2025-03-06,11,42.166,NO1
2025-03-06,12,36.835,NO1
2025-03-06,13,28.341,NO1
2025-03-06,14,32.09,NO1
2025-03-06,15,38.358,NO1
2025-03-06,16,43.244,NO1
2025-03-06,17,43.677,NO1
2025-03-06,18,46.477,NO1
2025-03-06,19,46.536,NO1
2025-03-06,20,46.337,NO1
2025-03-06,21,46.583,NO1
2025-03-06,22,46.454,NO1
2025-03-06,23,39.694,NO1
2025-03-06,24,34.574,NO1
2025-03-07,1,25.823,NO1
2025-03-07,2,31.103,NO1
2025-03-07,3,35.265,NO1
2025-03-07,4,36.5,NO1
2025-03-07,5,42.074,NO1
2025-03-07,6,44.743,NO1
2025-03-07,7,45.884,NO1
2025-03-07,8,47.095,NO1
2025-03-07,9,48.941,NO1
2025-03-07,10,50.234,NO1
2025-03-07,11,46.942,NO1
2025-03-07,12,46.389,NO1
2025-03-07,13,37.323,NO1
2025-03-07,14,37.899,NO1
2025-03-07,15,45.707,NO1
2025-03-07,16,45.684,NO1
2025-03-07,17,46.601,NO1
2025-03-07,18,46.648,NO1
2025-03-07,19,47.036,NO1
2025-03-07,20,46.248000000000005,NO1
2025-03-07,21,45.625,NO1
2025-03-07,22,45.989,NO1
2025-03-07,23,45.249,NO1
2025-03-07,24,41.968,NO1
2025-03-08,1,3.704,NO1
2025-03-08,2,3.4810000000000003,NO1
2025-03-08,3,3.457,NO1
2025-03-08,4,3.434,NO1
2025-03-08,5,3.351,NO1
2025-03-08,6,5.245,NO1
2025-03-08,7,39.31,NO1
2025-03-08,8,45.519,NO1
2025-03-08,9,46.107,NO1
2025-03-08,10,45.072,NO1
2025-03-08,11,40.133,NO1
2025-03-08,12,37.535,NO1
2025-03-08,13,34.336,NO1
2025-03-08,14,35.971,NO1
2025-03-08,15,38.534,NO1
2025-03-08,16,45.013,NO1
2025-03-08,17,46.119,NO1
2025-03-08,18,48.2,NO1
2025-03-08,19,48.471,NO1
2025-03-08,20,48.506,NO1
2025-03-08,21,47.706,NO1
2025-03-08,22,46.589,NO1
2025-03-08,23,44.919,NO1
2025-03-08,24,44.814,NO1
2025-03-09,1,46.283,NO1
2025-03-09,2,45.707,NO1
2025-03-09,3,45.707,NO1
2025-03-09,4,45.084,NO1
2025-03-09,5,45.025,NO1
2025-03-09,6,44.743,NO1
2025-03-09,7,45.801,NO1
2025-03-09,8,45.954,NO1
2025-03-09,9,44.59,NO1
2025-03-09,10,42.168,NO1
2025-03-09,11,37.629000000000005,NO1
2025-03-09,12,34.007,NO1
2025-03-09,13,32.137,NO1
2025-03-09,14,33.477999999999994,NO1
2025-03-09,15,36.053,NO1
2025-03-09,16,43.391000000000005,NO1
2025-03-09,17,46.589,NO1
2025-03-09,18,43.626,NO1
2025-03-09,19,39.981,NO1
2025-03-09,20,40.404,NO1
2025-03-09,21,44.284,NO1
2025-03-09,22,47.647000000000006,NO1
2025-03-09,23,47.165,NO1
2025-03-09,24,46.93,NO1
2025-03-10,1,47.686,NO1
2025-03-10,2,47.662,NO1
2025-03-10,3,47.487,NO1
2025-03-10,4,47.662,NO1
2025-03-10,5,48.187,NO1
2025-03-10,6,48.864,NO1
2025-03-10,7,52.319,NO1
2025-03-10,8,59.496,NO1
2025-03-10,9,118.794,NO1
2025-03-10,10,67.362,NO1
2025-03-10,11,52.120000000000005,NO1
2025-03-10,12,56.193,NO1
2025-03-10,13,52.459,NO1
2025-03-10,14,51.572,NO1
2025-03-10,15,50.382,NO1
2025-03-10,16,52.576,NO1
2025-03-10,17,67.08200000000001,NO1
2025-03-10,18,74.89,NO1
2025-03-10,19,61.165,NO1
2025-03-10,20,52.949,NO1
2025-03-10,21,54.78099999999999,NO1
2025-03-10,22,50.918,NO1
2025-03-10,23,48.082,NO1
2025-03-10,24,47.102,NO1
2025-03-11,1,46.129000000000005,NO1
2025-03-11,2,45.931,NO1
2025-03-11,3,45.966,NO1
2025-03-11,4,46.117,NO1
2025-03-11,5,46.513,NO1
2025-03-11,6,47.63,NO1
2025-03-11,7,53.33,NO1
2025-03-11,8,81.31,NO1
2025-03-11,9,119.53900000000002,NO1
2025-03-11,10,103.147,NO1
2025-03-11,11,85.743,NO1
2025-03-11,12,82.66,NO1
2025-03-11,13,101.728,NO1
2025-03-11,14,101.646,NO1
2025-03-11,15,86.068,NO1
2025-03-11,16,87.976,NO1
2025-03-11,17,96.353,NO1
2025-03-11,18,99.517,NO1
2025-03-11,19,100.425,NO1
2025-03-11,20,85.708,NO1
2025-03-11,21,64.01,NO1
2025-03-11,22,61.823,NO1
2025-03-11,23,56.157,NO1
2025-03-11,24,58.624,NO1
2025-03-12,1,59.807,NO1
2025-03-12,2,59.691,NO1
2025-03-12,3,57.07899999999999,NO1
2025-03-12,4,56.684000000000005,NO1
2025-03-12,5,57.416,NO1
2025-03-12,6,60.422,NO1
2025-03-12,7,81.271,NO1
2025-03-12,8,111.476,NO1
2025-03-12,9,109.015,NO1
2025-03-12,10,114.332,NO1
2025-03-12,11,86.054,NO1
2025-03-12,12,84.475,NO1
2025-03-12,13,83.39500000000001,NO1
2025-03-12,14,79.611,NO1
2025-03-12,15,82.618,NO1
2025-03-12,16,84.34700000000001,NO1
2025-03-12,17,92.914,NO1
2025-03-12,18,95.933,NO1
2025-03-12,19,133.126,NO1
2025-03-12,20,134.577,NO1
2025-03-12,21,123.898,NO1
2025-03-12,22,104.604,NO1
2025-03-12,23,96.246,NO1
2025-03-12,24,86.39,NO1
2025-03-13,1,89.904,NO1
2025-03-13,2,85.613,NO1
2025-03-13,3,83.502,NO1
2025-03-13,4,82.076,NO1
2025-03-13,5,82.702,NO1
2025-03-13,6,100.469,NO1
2025-03-13,7,139.089,NO1
2025-03-13,8,183.658,NO1
2025-03-13,9,177.31400000000002,NO1
2025-03-13,10,142.614,NO1
2025-03-13,11,107.033,NO1
2025-03-13,12,105.584,NO1
2025-03-13,13,94.728,NO1
2025-03-13,14,92.316,NO1
2025-03-13,15,92.699,NO1
2025-03-13,16,87.086,NO1
2025-03-13,17,95.772,NO1
2025-03-13,18,109.388,NO1
2025-03-13,19,126.366,NO1
2025-03-13,20,131.203,NO1
2025-03-13,21,116.462,NO1
2025-03-13,22,107.857,NO1
2025-03-13,23,99.634,NO1
2025-03-13,24,92.328,NO1
2025-03-14,1,56.02,NO1
2025-03-14,2,57.217,NO1
2025-03-14,3,56.287,NO1
2025-03-14,4,55.706,NO1
2025-03-14,5,55.834,NO1
2025-03-14,6,58.70399999999999,NO1
2025-03-14,7,79.01599999999999,NO1
2025-03-14,8,99.63,NO1
2025-03-14,9,109.983,NO1
2025-03-14,10,114.387,NO1
2025-03-14,11,96.702,NO1
2025-03-14,12,87.208,NO1
2025-03-14,13,85.872,NO1
2025-03-14,14,84.872,NO1
2025-03-14,15,67.303,NO1
2025-03-14,16,63.701,NO1
2025-03-14,17,65.24600000000001,NO1
2025-03-14,18,78.505,NO1
2025-03-14,19,77.9,NO1
2025-03-14,20,76.67999999999999,NO1
2025-03-14,21,66.885,NO1
2025-03-14,22,63.306,NO1
2025-03-14,23,62.82899999999999,NO1
2025-03-14,24,59.285,NO1
2025-03-15,1,54.010000000000005,NO1
2025-03-15,2,52.917,NO1
2025-03-15,3,51.86,NO1
2025-03-15,4,51.384,NO1
2025-03-15,5,51.128,NO1
2025-03-15,6,51.314,NO1
2025-03-15,7,51.721,NO1
2025-03-15,8,52.673,NO1
2025-03-15,9,52.24400000000001,NO1
2025-03-15,10,51.535,NO1
2025-03-15,11,51.174,NO1
2025-03-15,12,50.814,NO1
2025-03-15,13,50.291,NO1
2025-03-15,14,50.012,NO1
2025-03-15,15,49.873000000000005,NO1
2025-03-15,16,50.198,NO1
2025-03-15,17,50.733,NO1
2025-03-15,18,51.302,NO1
2025-03-15,19,52.429,NO1
2025-03-15,20,51.477,NO1
2025-03-15,21,50.814,NO1
2025-03-15,22,50.442,NO1
2025-03-15,23,49.896,NO1
2025-03-15,24,49.524,NO1
2025-03-16,1,49.106,NO1
2025-03-16,2,48.165,NO1
2025-03-16,3,47.677,NO1
2025-03-16,4,46.956,NO1
2025-03-16,5,46.887,NO1
2025-03-16,6,49.234,NO1
2025-03-16,7,49.722,NO1
2025-03-16,8,50.268,NO1
2025-03-16,9,49.722,NO1
2025-03-16,10,47.003,NO1
2025-03-16,11,41.716,NO1
2025-03-16,12,38.846,NO1
2025-03-16,13,36.138,NO1
2025-03-16,14,39.357,NO1
2025-03-16,15,43.517,NO1
2025-03-16,16,47.805,NO1
2025-03-16,17,50.64,NO1
2025-03-16,18,51.779,NO1
2025-03-16,19,53.173,NO1
2025-03-16,20,52.116,NO1
2025-03-16,21,52.023,NO1
2025-03-16,22,51.953,NO1
2025-03-16,23,51.5,NO1
2025-03-16,24,51.25599999999999,NO1
2025-03-17,1,51.382000000000005,NO1
2025-03-17,2,51.405,NO1
2025-03-17,3,51.105,NO1
2025-03-17,4,51.578,NO1
2025-03-17,5,51.785,NO1
2025-03-17,6,53.341,NO1
2025-03-17,7,56.35,NO1
2025-03-17,8,64.75399999999999,NO1
2025-03-17,9,57.492,NO1
2025-03-17,10,54.402,NO1
2025-03-17,11,52.004,NO1
2025-03-17,12,50.713,NO1
2025-03-17,13,49.064,NO1
2025-03-17,14,49.491,NO1
2025-03-17,15,50.413,NO1
2025-03-17,16,51.07,NO1
2025-03-17,17,52.166,NO1
2025-03-17,18,57.48,NO1
2025-03-17,19,66.64500000000001,NO1
2025-03-17,20,66.161,NO1
2025-03-17,21,54.16,NO1
2025-03-17,22,52.327,NO1
2025-03-17,23,51.07,NO1
2025-03-17,24,50.402,NO1
2025-03-18,1,52.499,NO1
2025-03-18,2,52.222,NO1
2025-03-18,3,52.003,NO1
2025-03-18,4,52.037,NO1
2025-03-18,5,52.187,NO1
2025-03-18,6,52.694,NO1
2025-03-18,7,55.991,NO1
2025-03-18,8,58.539,NO1
2025-03-18,9,54.816,NO1
2025-03-18,10,53.32899999999999,NO1
2025-03-18,11,50.573,NO1
2025-03-18,12,47.599,NO1
2025-03-18,13,43.564,NO1
2025-03-18,14,45.582,NO1
2025-03-18,15,47.299,NO1
2025-03-18,16,51.853,NO1
2025-03-18,17,52.81,NO1
2025-03-18,18,53.778,NO1
2025-03-18,19,54.159000000000006,NO1
2025-03-18,20,53.755,NO1
2025-03-18,21,53.467,NO1
2025-03-18,22,53.133,NO1
2025-03-18,23,52.764,NO1
2025-03-18,24,52.268,NO1
2025-03-19,1,52.29,NO1
2025-03-19,2,51.98,NO1
2025-03-19,3,51.853,NO1
2025-03-19,4,51.876,NO1
2025-03-19,5,51.98,NO1
2025-03-19,6,52.624,NO1
2025-03-19,7,53.625,NO1
2025-03-19,8,55.201,NO1
2025-03-19,9,54.384,NO1
2025-03-19,10,52.935,NO1
2025-03-19,11,50.587,NO1
2025-03-19,12,46.595,NO1
2025-03-19,13,41.901,NO1
2025-03-19,14,45.56,NO1
2025-03-19,15,48.413,NO1
2025-03-19,16,52.24400000000001,NO1
2025-03-19,17,53.682,NO1
2025-03-19,18,60.94199999999999,NO1
2025-03-19,19,84.309,NO1
2025-03-19,20,64.624,NO1
2025-03-19,21,55.45399999999999,NO1
2025-03-19,22,54.269000000000005,NO1
2025-03-19,23,53.510000000000005,NO1
2025-03-19,24,53.061,NO1
2025-03-20,1,53.429,NO1
2025-03-20,2,53.176,NO1
2025-03-20,3,53.05,NO1
2025-03-20,4,52.992,NO1
2025-03-20,5,53.165,NO1
2025-03-20,6,54.257000000000005,NO1
2025-03-20,7,57.927,NO1
2025-03-20,8,60.032,NO1
2025-03-20,9,55.856,NO1
2025-03-20,10,53.993,NO1
2025-03-20,11,51.589,NO1
2025-03-20,12,49.576,NO1
2025-03-20,13,45.665,NO1
2025-03-20,14,46.976,NO1
2025-03-20,15,48.851,NO1
2025-03-20,16,52.601,NO1
2025-03-20,17,54.556,NO1
2025-03-20,18,63.252,NO1
2025-03-20,19,108.193,NO1
2025-03-20,20,85.533,NO1
2025-03-20,21,60.147000000000006,NO1
2025-03-20,22,57.88099999999999,NO1
2025-03-20,23,55.212,NO1
2025-03-20,24,54.154,NO1
2025-03-21,1,57.176,NO1
2025-03-21,2,57.016,NO1
2025-03-21,3,56.937,NO1
2025-03-21,4,56.686,NO1
2025-03-21,5,56.777,NO1
2025-03-21,6,59.513,NO1
2025-03-21,7,75.646,NO1
2025-03-21,8,108.013,NO1
2025-03-21,9,63.937,NO1
2025-03-21,10,57.678,NO1
2025-03-21,11,50.655,NO1
2025-03-21,12,48.260000000000005,NO1
2025-03-21,13,44.088,NO1
2025-03-21,14,33.53,NO1
2025-03-21,15,38.034,NO1
2025-03-21,16,42.697,NO1
2025-03-21,17,49.72,NO1
2025-03-21,18,54.713,NO1
2025-03-21,19,56.059000000000005,NO1
2025-03-21,20,55.261,NO1
2025-03-21,21,52.741,NO1
2025-03-21,22,49.264,NO1
2025-03-21,23,45.251,NO1
2025-03-21,24,31.387,NO1
2025-03-22,1,33.325,NO1
2025-03-22,2,22.380000000000003,NO1
2025-03-22,3,15.550999999999998,NO1
2025-03-22,4,11.515,NO1
2025-03-22,5,14.365,NO1
2025-03-22,6,16.246000000000002,NO1
2025-03-22,7,18.321,NO1
2025-03-22,8,22.027,NO1
2025-03-22,9,20.02,NO1
2025-03-22,10,20.921,NO1
2025-03-22,11,19.997,NO1
2025-03-22,12,19.667,NO1
2025-03-22,13,14.183000000000002,NO1
2025-03-22,14,13.761,NO1
2025-03-22,15,15.323,NO1
2025-03-22,16,16.463,NO1
2025-03-22,17,30.68,NO1
2025-03-22,18,40.952,NO1
2025-03-22,19,44.726,NO1
2025-03-22,20,47.531,NO1
2025-03-22,21,43.54,NO1
2025-03-22,22,39.972,NO1
2025-03-22,23,40.029,NO1
2025-03-22,24,38.478,NO1
2025-03-23,1,34.545,NO1
2025-03-23,2,28.445,NO1
2025-03-23,3,29.859,NO1
2025-03-23,4,31.193,NO1
2025-03-23,5,32.208,NO1
2025-03-23,6,32.345,NO1
2025-03-23,7,33.029,NO1
2025-03-23,8,33.006,NO1
2025-03-23,9,35.959,NO1
2025-03-23,10,40.2,NO1
2025-03-23,11,43.141000000000005,NO1
2025-03-23,12,38.729,NO1
2025-03-23,13,37.327,NO1
2025-03-23,14,41.408,NO1
2025-03-23,15,44.042,NO1
2025-03-23,16,45.889,NO1
2025-03-23,17,48.865,NO1
2025-03-23,18,53.06,NO1
2025-03-23,19,53.436,NO1
2025-03-23,20,53.767,NO1
2025-03-23,21,53.915,NO1
2025-03-23,22,53.847,NO1
2025-03-23,23,53.722,NO1
2025-03-23,24,53.402,NO1
2025-03-24,1,53.233,NO1
2025-03-24,2,53.29,NO1
2025-03-24,3,53.404,NO1
2025-03-24,4,53.745000000000005,NO1
2025-03-24,5,54.519000000000005,NO1
2025-03-24,6,56.146,NO1
2025-03-24,7,65.978,NO1
2025-03-24,8,80.225,NO1
2025-03-24,9,76.12899999999999,NO1
2025-03-24,10,61.961,NO1
2025-03-24,11,59.276,NO1
2025-03-24,12,57.649,NO1
2025-03-24,13,57.649,NO1
2025-03-24,14,57.307,NO1
2025-03-24,15,56.70399999999999,NO1
2025-03-24,16,56.977,NO1
2025-03-24,17,61.95,NO1
2025-03-24,18,72.84,NO1
2025-03-24,19,99.684,NO1
2025-03-24,20,89.944,NO1
2025-03-24,21,60.186,NO1
2025-03-24,22,55.589,NO1
2025-03-24,23,54.428,NO1
2025-03-24,24,53.461,NO1
2025-03-25,1,54.012,NO1
2025-03-25,2,52.870000000000005,NO1
2025-03-25,3,51.20700000000001,NO1
2025-03-25,4,51.818,NO1
2025-03-25,5,52.349,NO1
2025-03-25,6,54.532,NO1
2025-03-25,7,55.765,NO1
2025-03-25,8,57.879,NO1
2025-03-25,9,59.29299999999999,NO1
2025-03-25,10,57.74400000000001,NO1
2025-03-25,11,57.02,NO1
2025-03-25,12,56.127,NO1
2025-03-25,13,55.787,NO1
2025-03-25,14,55.346,NO1
2025-03-25,15,55.629,NO1
2025-03-25,16,55.95700000000001,NO1
2025-03-25,17,55.414,NO1
2025-03-25,18,56.907,NO1
2025-03-25,19,59.7,NO1
2025-03-25,20,56.455,NO1
2025-03-25,21,56.115,NO1
2025-03-25,22,55.98,NO1
2025-03-25,23,55.335,NO1
2025-03-25,24,54.973,NO1
2025-03-26,1,55.725,NO1
2025-03-26,2,55.384,NO1
2025-03-26,3,55.498000000000005,NO1
2025-03-26,4,55.509,NO1
2025-03-26,5,55.66799999999999,NO1
2025-03-26,6,55.929,NO1
2025-03-26,7,57.61,NO1
2025-03-26,8,61.38099999999999,NO1
2025-03-26,9,60.416,NO1
2025-03-26,10,57.497,NO1
2025-03-26,11,56.883,NO1
2025-03-26,12,56.702,NO1
2025-03-26,13,56.28099999999999,NO1
2025-03-26,14,56.236,NO1
2025-03-26,15,56.315,NO1
2025-03-26,16,56.66799999999999,NO1
2025-03-26,17,56.724,NO1
2025-03-26,18,62.154,NO1
2025-03-26,19,77.374,NO1
2025-03-26,20,80.077,NO1
2025-03-26,21,66.584,NO1
2025-03-26,22,59.712,NO1
2025-03-26,23,56.90599999999999,NO1
2025-03-26,24,55.986,NO1
2025-03-27,1,56.128,NO1
2025-03-27,2,55.629,NO1
2025-03-27,3,54.29,NO1
2025-03-27,4,53.235,NO1
2025-03-27,5,53.519000000000005,NO1
2025-03-27,6,55.651,NO1
2025-03-27,7,57.024,NO1
2025-03-27,8,59.519000000000005,NO1
2025-03-27,9,59.996,NO1
2025-03-27,10,57.353,NO1
2025-03-27,11,56.581,NO1
2025-03-27,12,54.74400000000001,NO1
2025-03-27,13,47.745,NO1
2025-03-27,14,45.385000000000005,NO1
2025-03-27,15,50.569,NO1
2025-03-27,16,55.39,NO1
2025-03-27,17,55.402,NO1
2025-03-27,18,56.218,NO1
2025-03-27,19,56.44500000000001,NO1
2025-03-27,20,56.06,NO1
2025-03-27,21,55.867,NO1
2025-03-27,22,55.481,NO1
